,lok-sabha,session,api-data,api-url,dateOfAttendance
534,16,10,"{'dateOfAttendance': '2016-11-21', 'presentCount': 354, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/21
535,16,10,"{'dateOfAttendance': '2016-11-22', 'presentCount': 380, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/22
536,16,10,"{'dateOfAttendance': '2016-11-23', 'presentCount': 384, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/23
537,16,10,"{'dateOfAttendance': '2016-11-24', 'presentCount': 352, 'absentCount': 119}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/24
538,16,10,"{'dateOfAttendance': '2016-11-25', 'presentCount': 317, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/25
539,16,10,"{'dateOfAttendance': '2016-11-28', 'presentCount': 355, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/28
540,16,10,"{'dateOfAttendance': '2016-11-29', 'presentCount': 390, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/29
541,16,10,"{'dateOfAttendance': '2016-11-30', 'presentCount': 391, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/30
542,16,10,"{'dateOfAttendance': '2016-12-01', 'presentCount': 384, 'absentCount': 90}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/01
543,16,10,"{'dateOfAttendance': '2016-12-02', 'presentCount': 350, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/02
544,16,10,"{'dateOfAttendance': '2016-12-05', 'presentCount': 331, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/05
545,16,10,"{'dateOfAttendance': '2016-12-06', 'presentCount': 343, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/06
546,16,10,"{'dateOfAttendance': '2016-12-07', 'presentCount': 358, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/07
547,16,10,"{'dateOfAttendance': '2016-12-08', 'presentCount': 360, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/08
548,16,10,"{'dateOfAttendance': '2016-12-09', 'presentCount': 324, 'absentCount': 151}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/09
549,16,10,"{'dateOfAttendance': '2016-12-14', 'presentCount': 355, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/14
550,16,10,"{'dateOfAttendance': '2016-12-15', 'presentCount': 361, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/15
551,16,10,"{'dateOfAttendance': '2016-12-16', 'presentCount': 342, 'absentCount': 133}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/16
552,16,11,"{'dateOfAttendance': '2017-01-31', 'presentCount': 338, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/01/31
553,16,11,"{'dateOfAttendance': '2017-02-01', 'presentCount': 360, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/01
554,16,11,"{'dateOfAttendance': '2017-02-03', 'presentCount': 287, 'absentCount': 187}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/03
555,16,11,"{'dateOfAttendance': '2017-02-06', 'presentCount': 299, 'absentCount': 175}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/06
556,16,11,"{'dateOfAttendance': '2017-02-07', 'presentCount': 309, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/07
557,16,11,"{'dateOfAttendance': '2017-02-08', 'presentCount': 301, 'absentCount': 173}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/08
558,16,11,"{'dateOfAttendance': '2017-02-09', 'presentCount': 311, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/09
559,16,11,"{'dateOfAttendance': '2017-03-09', 'presentCount': 352, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/09
560,16,11,"{'dateOfAttendance': '2017-03-10', 'presentCount': 346, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/10
561,16,11,"{'dateOfAttendance': '2017-03-14', 'presentCount': 366, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/14
562,16,11,"{'dateOfAttendance': '2017-03-15', 'presentCount': 386, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/15
563,16,11,"{'dateOfAttendance': '2017-03-16', 'presentCount': 394, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/16
564,16,11,"{'dateOfAttendance': '2017-03-17', 'presentCount': 354, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/17
565,16,11,"{'dateOfAttendance': '2017-03-20', 'presentCount': 339, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/20
566,16,11,"{'dateOfAttendance': '2017-03-21', 'presentCount': 368, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/21
567,16,11,"{'dateOfAttendance': '2017-03-22', 'presentCount': 383, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/22
568,16,11,"{'dateOfAttendance': '2017-03-23', 'presentCount': 354, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/23
569,16,11,"{'dateOfAttendance': '2017-03-24', 'presentCount': 322, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/24
570,16,11,"{'dateOfAttendance': '2017-03-27', 'presentCount': 315, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/27
571,16,11,"{'dateOfAttendance': '2017-03-28', 'presentCount': 335, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/28
572,16,11,"{'dateOfAttendance': '2017-03-29', 'presentCount': 345, 'absentCount': 130}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/29
573,16,11,"{'dateOfAttendance': '2017-03-30', 'presentCount': 348, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/30
574,16,11,"{'dateOfAttendance': '2017-03-31', 'presentCount': 320, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/31
575,16,11,"{'dateOfAttendance': '2017-04-05', 'presentCount': 298, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/05
576,16,11,"{'dateOfAttendance': '2017-04-06', 'presentCount': 338, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/06
577,16,11,"{'dateOfAttendance': '2017-04-07', 'presentCount': 317, 'absentCount': 158}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/07
578,16,11,"{'dateOfAttendance': '2017-04-10', 'presentCount': 403, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/10
579,16,11,"{'dateOfAttendance': '2017-04-11', 'presentCount': 402, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/11
580,16,11,"{'dateOfAttendance': '2017-04-12', 'presentCount': 377, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/12
581,16,12,"{'dateOfAttendance': '2017-07-17', 'presentCount': 422, 'absentCount': 54}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/17
582,16,12,"{'dateOfAttendance': '2017-07-18', 'presentCount': 421, 'absentCount': 55}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/18
583,16,12,"{'dateOfAttendance': '2017-07-19', 'presentCount': 418, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/19
584,16,12,"{'dateOfAttendance': '2017-07-20', 'presentCount': 392, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/20
585,16,12,"{'dateOfAttendance': '2017-07-21', 'presentCount': 332, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/21
586,16,12,"{'dateOfAttendance': '2017-07-24', 'presentCount': 380, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/24
587,16,12,"{'dateOfAttendance': '2017-07-25', 'presentCount': 408, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/25
588,16,12,"{'dateOfAttendance': '2017-07-26', 'presentCount': 403, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/26
589,16,12,"{'dateOfAttendance': '2017-07-27', 'presentCount': 393, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/27
590,16,12,"{'dateOfAttendance': '2017-07-28', 'presentCount': 323, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/28
591,16,12,"{'dateOfAttendance': '2017-07-31', 'presentCount': 344, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/31
592,16,12,"{'dateOfAttendance': '2017-08-01', 'presentCount': 388, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/01
593,16,12,"{'dateOfAttendance': '2017-08-02', 'presentCount': 400, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/02
594,16,12,"{'dateOfAttendance': '2017-08-03', 'presentCount': 397, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/03
595,16,12,"{'dateOfAttendance': '2017-08-04', 'presentCount': 427, 'absentCount': 49}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/04
596,16,12,"{'dateOfAttendance': '2017-08-08', 'presentCount': 358, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/08
597,16,12,"{'dateOfAttendance': '2017-08-09', 'presentCount': 371, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/09
598,16,12,"{'dateOfAttendance': '2017-08-10', 'presentCount': 392, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/10
599,16,12,"{'dateOfAttendance': '2017-08-11', 'presentCount': 382, 'absentCount': 94}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/11
600,16,13,"{'dateOfAttendance': '2017-12-15', 'presentCount': 261, 'absentCount': 210}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/15
601,16,13,"{'dateOfAttendance': '2017-12-18', 'presentCount': 328, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/18
602,16,13,"{'dateOfAttendance': '2017-12-19', 'presentCount': 360, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/19
603,16,13,"{'dateOfAttendance': '2017-12-20', 'presentCount': 397, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/20
604,16,13,"{'dateOfAttendance': '2017-12-21', 'presentCount': 391, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/21
605,16,13,"{'dateOfAttendance': '2017-12-22', 'presentCount': 357, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/22
606,16,13,"{'dateOfAttendance': '2017-12-27', 'presentCount': 371, 'absentCount': 100}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/27
607,16,13,"{'dateOfAttendance': '2017-12-28', 'presentCount': 385, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/28
608,16,13,"{'dateOfAttendance': '2017-12-29', 'presentCount': 348, 'absentCount': 123}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/29
609,16,13,"{'dateOfAttendance': '2018-01-02', 'presentCount': 361, 'absentCount': 110}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/02
610,16,13,"{'dateOfAttendance': '2018-01-03', 'presentCount': 399, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/03
611,16,13,"{'dateOfAttendance': '2018-01-04', 'presentCount': 408, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/04
612,16,13,"{'dateOfAttendance': '2018-01-05', 'presentCount': 371, 'absentCount': 100}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/05
613,16,14,"{'dateOfAttendance': '2018-01-29', 'presentCount': 304, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/01/29
614,16,14,"{'dateOfAttendance': '2018-02-01', 'presentCount': 398, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/01
615,16,14,"{'dateOfAttendance': '2018-02-05', 'presentCount': 283, 'absentCount': 189}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/05
616,16,14,"{'dateOfAttendance': '2018-02-06', 'presentCount': 392, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/06
617,16,14,"{'dateOfAttendance': '2018-02-07', 'presentCount': 405, 'absentCount': 67}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/07
618,16,14,"{'dateOfAttendance': '2018-02-08', 'presentCount': 389, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/08
619,16,14,"{'dateOfAttendance': '2018-02-09', 'presentCount': 351, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/09
620,16,14,"{'dateOfAttendance': '2018-03-05', 'presentCount': 319, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/05
621,16,14,"{'dateOfAttendance': '2018-03-06', 'presentCount': 362, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/06
622,16,14,"{'dateOfAttendance': '2018-03-07', 'presentCount': 356, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/07
623,16,14,"{'dateOfAttendance': '2018-03-08', 'presentCount': 339, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/08
624,16,14,"{'dateOfAttendance': '2018-03-09', 'presentCount': 276, 'absentCount': 195}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/09
625,16,14,"{'dateOfAttendance': '2018-03-12', 'presentCount': 327, 'absentCount': 144}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/12
626,16,14,"{'dateOfAttendance': '2018-03-13', 'presentCount': 376, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/13
627,16,14,"{'dateOfAttendance': '2018-03-14', 'presentCount': 386, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/14
628,16,14,"{'dateOfAttendance': '2018-03-15', 'presentCount': 377, 'absentCount': 94}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/15
629,16,14,"{'dateOfAttendance': '2018-03-16', 'presentCount': 352, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/16
630,16,14,"{'dateOfAttendance': '2018-03-19', 'presentCount': 359, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/19
631,16,14,"{'dateOfAttendance': '2018-03-20', 'presentCount': 376, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/20
632,16,14,"{'dateOfAttendance': '2018-03-21', 'presentCount': 384, 'absentCount': 90}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/21
633,16,14,"{'dateOfAttendance': '2018-03-22', 'presentCount': 369, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/22
634,16,14,"{'dateOfAttendance': '2018-03-23', 'presentCount': 340, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/23
635,16,14,"{'dateOfAttendance': '2018-03-27', 'presentCount': 370, 'absentCount': 104}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/27
636,16,14,"{'dateOfAttendance': '2018-03-28', 'presentCount': 377, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/28
637,16,14,"{'dateOfAttendance': '2018-04-02', 'presentCount': 326, 'absentCount': 148}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/02
638,16,14,"{'dateOfAttendance': '2018-04-03', 'presentCount': 360, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/03
639,16,14,"{'dateOfAttendance': '2018-04-04', 'presentCount': 354, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/04
640,16,14,"{'dateOfAttendance': '2018-04-05', 'presentCount': 336, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/05
641,16,14,"{'dateOfAttendance': '2018-04-06', 'presentCount': 307, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/06
642,16,15,"{'dateOfAttendance': '2018-07-18', 'presentCount': 365, 'absentCount': 104}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/18
643,16,15,"{'dateOfAttendance': '2018-07-19', 'presentCount': 397, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/19
644,16,15,"{'dateOfAttendance': '2018-07-20', 'presentCount': 436, 'absentCount': 32}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/20
645,16,15,"{'dateOfAttendance': '2018-07-23', 'presentCount': 369, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/23
646,16,15,"{'dateOfAttendance': '2018-07-24', 'presentCount': 380, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/24
647,16,15,"{'dateOfAttendance': '2018-07-25', 'presentCount': 386, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/25
648,16,15,"{'dateOfAttendance': '2018-07-26', 'presentCount': 368, 'absentCount': 100}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/26
649,16,15,"{'dateOfAttendance': '2018-07-30', 'presentCount': 365, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/30
650,16,15,"{'dateOfAttendance': '2018-07-31', 'presentCount': 394, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/31
651,16,15,"{'dateOfAttendance': '2018-08-01', 'presentCount': 412, 'absentCount': 56}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/01
652,16,15,"{'dateOfAttendance': '2018-08-02', 'presentCount': 421, 'absentCount': 47}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/02
653,16,15,"{'dateOfAttendance': '2018-08-03', 'presentCount': 385, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/03
654,16,15,"{'dateOfAttendance': '2018-08-06', 'presentCount': 392, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/06
655,16,15,"{'dateOfAttendance': '2018-08-07', 'presentCount': 398, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/07
656,16,15,"{'dateOfAttendance': '2018-08-08', 'presentCount': 394, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/08
657,16,15,"{'dateOfAttendance': '2018-08-09', 'presentCount': 400, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/09
658,16,15,"{'dateOfAttendance': '2018-08-10', 'presentCount': 357, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/10
659,16,16,"{'dateOfAttendance': '2018-12-11', 'presentCount': 312, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/11
660,16,16,"{'dateOfAttendance': '2018-12-12', 'presentCount': 334, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/12
661,16,16,"{'dateOfAttendance': '2018-12-13', 'presentCount': 355, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/13
662,16,16,"{'dateOfAttendance': '2018-12-14', 'presentCount': 319, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/14
663,16,16,"{'dateOfAttendance': '2018-12-17', 'presentCount': 332, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/17
664,16,16,"{'dateOfAttendance': '2018-12-18', 'presentCount': 378, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/18
665,16,16,"{'dateOfAttendance': '2018-12-19', 'presentCount': 376, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/19
666,16,16,"{'dateOfAttendance': '2018-12-20', 'presentCount': 367, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/20
667,16,16,"{'dateOfAttendance': '2018-12-21', 'presentCount': 316, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/21
668,16,16,"{'dateOfAttendance': '2018-12-27', 'presentCount': 361, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/27
669,16,16,"{'dateOfAttendance': '2018-12-28', 'presentCount': 338, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/28
670,16,16,"{'dateOfAttendance': '2018-12-31', 'presentCount': 277, 'absentCount': 181}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2018/12/31
671,16,16,"{'dateOfAttendance': '2019-01-02', 'presentCount': 350, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2019/01/02
672,16,16,"{'dateOfAttendance': '2019-01-03', 'presentCount': 349, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2019/01/03
