lok-sabha,session,api-data,api-url,dateOfAttendance
15,12,"{'dateOfAttendance': '2012-12-20', 'presentCount': 361, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=12&locale=en,2012/12/20
15,13,"{'dateOfAttendance': '2013-02-21', 'presentCount': 317, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/02/21
15,13,"{'dateOfAttendance': '2013-02-22', 'presentCount': 315, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/02/22
15,13,"{'dateOfAttendance': '2013-02-26', 'presentCount': 403, 'absentCount': 57}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/02/26
15,13,"{'dateOfAttendance': '2013-02-27', 'presentCount': 391, 'absentCount': 69}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/02/27
15,13,"{'dateOfAttendance': '2013-02-28', 'presentCount': 395, 'absentCount': 65}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/02/28
15,13,"{'dateOfAttendance': '2013-03-01', 'presentCount': 311, 'absentCount': 149}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/01
15,13,"{'dateOfAttendance': '2013-03-04', 'presentCount': 344, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/04
15,13,"{'dateOfAttendance': '2013-03-05', 'presentCount': 354, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/05
15,13,"{'dateOfAttendance': '2013-03-06', 'presentCount': 366, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/06
15,13,"{'dateOfAttendance': '2013-03-07', 'presentCount': 364, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/07
15,13,"{'dateOfAttendance': '2013-03-08', 'presentCount': 316, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/08
15,13,"{'dateOfAttendance': '2013-03-11', 'presentCount': 343, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/11
15,13,"{'dateOfAttendance': '2013-03-12', 'presentCount': 370, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/12
15,13,"{'dateOfAttendance': '2013-03-13', 'presentCount': 375, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/13
15,13,"{'dateOfAttendance': '2013-03-14', 'presentCount': 373, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/14
15,13,"{'dateOfAttendance': '2013-03-15', 'presentCount': 305, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/15
15,13,"{'dateOfAttendance': '2013-03-18', 'presentCount': 353, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/18
15,13,"{'dateOfAttendance': '2013-03-19', 'presentCount': 383, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/19
15,13,"{'dateOfAttendance': '2013-03-20', 'presentCount': 379, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/20
15,13,"{'dateOfAttendance': '2013-03-21', 'presentCount': 387, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/21
15,13,"{'dateOfAttendance': '2013-03-22', 'presentCount': 338, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/03/22
15,13,"{'dateOfAttendance': '2013-04-22', 'presentCount': 298, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/22
15,13,"{'dateOfAttendance': '2013-04-23', 'presentCount': 311, 'absentCount': 148}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/23
15,13,"{'dateOfAttendance': '2013-04-25', 'presentCount': 294, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/25
15,13,"{'dateOfAttendance': '2013-04-26', 'presentCount': 283, 'absentCount': 175}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/26
15,13,"{'dateOfAttendance': '2013-04-29', 'presentCount': 258, 'absentCount': 200}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/29
15,13,"{'dateOfAttendance': '2013-04-30', 'presentCount': 298, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/04/30
15,13,"{'dateOfAttendance': '2013-05-02', 'presentCount': 296, 'absentCount': 162}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/05/02
15,13,"{'dateOfAttendance': '2013-05-03', 'presentCount': 280, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/05/03
15,13,"{'dateOfAttendance': '2013-05-06', 'presentCount': 302, 'absentCount': 156}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/05/06
15,13,"{'dateOfAttendance': '2013-05-07', 'presentCount': 351, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/05/07
15,13,"{'dateOfAttendance': '2013-05-08', 'presentCount': 345, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=13&locale=en,2013/05/08
15,14,"{'dateOfAttendance': '2013-08-05', 'presentCount': 363, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/05
15,14,"{'dateOfAttendance': '2013-08-06', 'presentCount': 385, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/06
15,14,"{'dateOfAttendance': '2013-08-07', 'presentCount': 372, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/07
15,14,"{'dateOfAttendance': '2013-08-08', 'presentCount': 351, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/08
15,14,"{'dateOfAttendance': '2013-08-12', 'presentCount': 367, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/12
15,14,"{'dateOfAttendance': '2013-08-13', 'presentCount': 381, 'absentCount': 79}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/13
15,14,"{'dateOfAttendance': '2013-08-14', 'presentCount': 377, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/14
15,14,"{'dateOfAttendance': '2013-08-19', 'presentCount': 294, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/19
15,14,"{'dateOfAttendance': '2013-08-20', 'presentCount': 357, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/20
15,14,"{'dateOfAttendance': '2013-08-22', 'presentCount': 358, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/22
15,14,"{'dateOfAttendance': '2013-08-23', 'presentCount': 361, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/23
15,14,"{'dateOfAttendance': '2013-08-24', 'presentCount': 294, 'absentCount': 165}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/24
15,14,"{'dateOfAttendance': '2013-08-26', 'presentCount': 391, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/26
15,14,"{'dateOfAttendance': '2013-08-27', 'presentCount': 376, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/27
15,14,"{'dateOfAttendance': '2013-08-29', 'presentCount': 359, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/29
15,14,"{'dateOfAttendance': '2013-08-30', 'presentCount': 333, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/08/30
15,14,"{'dateOfAttendance': '2013-09-02', 'presentCount': 321, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/09/02
15,14,"{'dateOfAttendance': '2013-09-03', 'presentCount': 347, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/09/03
15,14,"{'dateOfAttendance': '2013-09-04', 'presentCount': 365, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/09/04
15,14,"{'dateOfAttendance': '2013-09-05', 'presentCount': 355, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/09/05
15,14,"{'dateOfAttendance': '2013-09-06', 'presentCount': 341, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=14&locale=en,2013/09/06
15,15,"{'dateOfAttendance': '2013-12-05', 'presentCount': 341, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/05
15,15,"{'dateOfAttendance': '2013-12-06', 'presentCount': 326, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/06
15,15,"{'dateOfAttendance': '2013-12-09', 'presentCount': 344, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/09
15,15,"{'dateOfAttendance': '2013-12-10', 'presentCount': 369, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/10
15,15,"{'dateOfAttendance': '2013-12-11', 'presentCount': 364, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/11
15,15,"{'dateOfAttendance': '2013-12-12', 'presentCount': 338, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/12
15,15,"{'dateOfAttendance': '2013-12-13', 'presentCount': 286, 'absentCount': 168}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/13
15,15,"{'dateOfAttendance': '2013-12-16', 'presentCount': 268, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/16
15,15,"{'dateOfAttendance': '2013-12-17', 'presentCount': 360, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/17
15,15,"{'dateOfAttendance': '2013-12-18', 'presentCount': 385, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2013/12/18
15,15,"{'dateOfAttendance': '2014-02-05', 'presentCount': 316, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/05
15,15,"{'dateOfAttendance': '2014-02-06', 'presentCount': 329, 'absentCount': 123}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/06
15,15,"{'dateOfAttendance': '2014-02-07', 'presentCount': 288, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/07
15,15,"{'dateOfAttendance': '2014-02-10', 'presentCount': 284, 'absentCount': 168}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/10
15,15,"{'dateOfAttendance': '2014-02-11', 'presentCount': 339, 'absentCount': 113}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/11
15,15,"{'dateOfAttendance': '2014-02-12', 'presentCount': 343, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/12
15,15,"{'dateOfAttendance': '2014-02-13', 'presentCount': 313, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/13
15,15,"{'dateOfAttendance': '2014-02-17', 'presentCount': 311, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/17
15,15,"{'dateOfAttendance': '2014-02-18', 'presentCount': 336, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/18
15,15,"{'dateOfAttendance': '2014-02-19', 'presentCount': 324, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/19
15,15,"{'dateOfAttendance': '2014-02-20', 'presentCount': 293, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/20
15,15,"{'dateOfAttendance': '2014-02-21', 'presentCount': 295, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=15&session=15&locale=en,2014/02/21
16,1,"{'dateOfAttendance': '2014-06-04', 'presentCount': 382, 'absentCount': 91}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/04
16,1,"{'dateOfAttendance': '2014-06-05', 'presentCount': 447, 'absentCount': 26}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/05
16,1,"{'dateOfAttendance': '2014-06-06', 'presentCount': 440, 'absentCount': 33}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/06
16,1,"{'dateOfAttendance': '2014-06-09', 'presentCount': 442, 'absentCount': 30}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/09
16,1,"{'dateOfAttendance': '2014-06-10', 'presentCount': 440, 'absentCount': 32}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/10
16,1,"{'dateOfAttendance': '2014-06-11', 'presentCount': 433, 'absentCount': 39}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=1&locale=en,2014/06/11
16,2,"{'dateOfAttendance': '2014-07-07', 'presentCount': 423, 'absentCount': 49}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/07
16,2,"{'dateOfAttendance': '2014-07-08', 'presentCount': 445, 'absentCount': 27}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/08
16,2,"{'dateOfAttendance': '2014-07-09', 'presentCount': 429, 'absentCount': 43}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/09
16,2,"{'dateOfAttendance': '2014-07-10', 'presentCount': 438, 'absentCount': 34}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/10
16,2,"{'dateOfAttendance': '2014-07-11', 'presentCount': 408, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/11
16,2,"{'dateOfAttendance': '2014-07-14', 'presentCount': 407, 'absentCount': 65}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/14
16,2,"{'dateOfAttendance': '2014-07-15', 'presentCount': 424, 'absentCount': 48}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/15
16,2,"{'dateOfAttendance': '2014-07-16', 'presentCount': 425, 'absentCount': 47}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/16
16,2,"{'dateOfAttendance': '2014-07-17', 'presentCount': 415, 'absentCount': 57}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/17
16,2,"{'dateOfAttendance': '2014-07-18', 'presentCount': 387, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/18
16,2,"{'dateOfAttendance': '2014-07-21', 'presentCount': 367, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/21
16,2,"{'dateOfAttendance': '2014-07-22', 'presentCount': 404, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/22
16,2,"{'dateOfAttendance': '2014-07-23', 'presentCount': 417, 'absentCount': 55}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/23
16,2,"{'dateOfAttendance': '2014-07-24', 'presentCount': 412, 'absentCount': 60}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/24
16,2,"{'dateOfAttendance': '2014-07-25', 'presentCount': 378, 'absentCount': 94}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/25
16,2,"{'dateOfAttendance': '2014-07-30', 'presentCount': 385, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/30
16,2,"{'dateOfAttendance': '2014-07-31', 'presentCount': 387, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/07/31
16,2,"{'dateOfAttendance': '2014-08-01', 'presentCount': 374, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/01
16,2,"{'dateOfAttendance': '2014-08-04', 'presentCount': 388, 'absentCount': 84}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/04
16,2,"{'dateOfAttendance': '2014-08-05', 'presentCount': 408, 'absentCount': 64}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/05
16,2,"{'dateOfAttendance': '2014-08-06', 'presentCount': 420, 'absentCount': 52}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/06
16,2,"{'dateOfAttendance': '2014-08-07', 'presentCount': 409, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/07
16,2,"{'dateOfAttendance': '2014-08-08', 'presentCount': 383, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/08
16,2,"{'dateOfAttendance': '2014-08-11', 'presentCount': 387, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/11
16,2,"{'dateOfAttendance': '2014-08-12', 'presentCount': 407, 'absentCount': 65}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/12
16,2,"{'dateOfAttendance': '2014-08-13', 'presentCount': 414, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/13
16,2,"{'dateOfAttendance': '2014-08-14', 'presentCount': 383, 'absentCount': 89}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=2&locale=en,2014/08/14
16,3,"{'dateOfAttendance': '2014-11-24', 'presentCount': 355, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/11/24
16,3,"{'dateOfAttendance': '2014-11-25', 'presentCount': 385, 'absentCount': 90}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/11/25
16,3,"{'dateOfAttendance': '2014-11-26', 'presentCount': 385, 'absentCount': 90}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/11/26
16,3,"{'dateOfAttendance': '2014-11-27', 'presentCount': 379, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/11/27
16,3,"{'dateOfAttendance': '2014-11-28', 'presentCount': 347, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/11/28
16,3,"{'dateOfAttendance': '2014-12-01', 'presentCount': 353, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/01
16,3,"{'dateOfAttendance': '2014-12-02', 'presentCount': 388, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/02
16,3,"{'dateOfAttendance': '2014-12-03', 'presentCount': 399, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/03
16,3,"{'dateOfAttendance': '2014-12-04', 'presentCount': 401, 'absentCount': 74}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/04
16,3,"{'dateOfAttendance': '2014-12-05', 'presentCount': 360, 'absentCount': 115}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/05
16,3,"{'dateOfAttendance': '2014-12-08', 'presentCount': 355, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/08
16,3,"{'dateOfAttendance': '2014-12-09', 'presentCount': 377, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/09
16,3,"{'dateOfAttendance': '2014-12-10', 'presentCount': 383, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/10
16,3,"{'dateOfAttendance': '2014-12-11', 'presentCount': 377, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/11
16,3,"{'dateOfAttendance': '2014-12-12', 'presentCount': 335, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/12
16,3,"{'dateOfAttendance': '2014-12-15', 'presentCount': 366, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/15
16,3,"{'dateOfAttendance': '2014-12-16', 'presentCount': 395, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/16
16,3,"{'dateOfAttendance': '2014-12-17', 'presentCount': 392, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/17
16,3,"{'dateOfAttendance': '2014-12-18', 'presentCount': 392, 'absentCount': 83}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/18
16,3,"{'dateOfAttendance': '2014-12-19', 'presentCount': 370, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/19
16,3,"{'dateOfAttendance': '2014-12-22', 'presentCount': 399, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/22
16,3,"{'dateOfAttendance': '2014-12-23', 'presentCount': 387, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=3&locale=en,2014/12/23
16,4,"{'dateOfAttendance': '2015-02-23', 'presentCount': 380, 'absentCount': 96}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/23
16,4,"{'dateOfAttendance': '2015-02-24', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/24
16,4,"{'dateOfAttendance': '2015-02-25', 'presentCount': 416, 'absentCount': 60}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/25
16,4,"{'dateOfAttendance': '2015-02-26', 'presentCount': 425, 'absentCount': 51}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/26
16,4,"{'dateOfAttendance': '2015-02-27', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/27
16,4,"{'dateOfAttendance': '2015-02-28', 'presentCount': 394, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/02/28
16,4,"{'dateOfAttendance': '2015-03-02', 'presentCount': 383, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/02
16,4,"{'dateOfAttendance': '2015-03-03', 'presentCount': 414, 'absentCount': 62}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/03
16,4,"{'dateOfAttendance': '2015-03-04', 'presentCount': 406, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/04
16,4,"{'dateOfAttendance': '2015-03-09', 'presentCount': 404, 'absentCount': 72}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/09
16,4,"{'dateOfAttendance': '2015-03-10', 'presentCount': 421, 'absentCount': 55}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=4&locale=en,2015/03/10
